cutout_file,source_image,source_label,class_id,class_name,original_bbox_xyxy,expanded_bbox_xyxy,crop_bbox_xyxy,image_width,image_height,bbox_area,mask_area,mask_bbox_area,sam_score
naval/naval_tr_0917_obj013.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0917.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0917.txt,0,naval,"[714, 131, 849, 302]","[707, 122, 856, 311]","[727, 137, 844, 294]",930,930,23085,4861,18369,0.969600
naval/naval_tr_0917_obj014.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0917.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0917.txt,0,naval,"[384, 512, 579, 765]","[374, 499, 589, 778]","[400, 516, 570, 751]",930,930,49335,8198,39950,0.967874
naval/naval_tr_0917_obj015.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0917.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0917.txt,0,naval,"[359, 485, 553, 740]","[349, 472, 563, 753]","[376, 492, 570, 751]",930,930,49470,16449,50246,0.984819
naval/naval_tr_0918_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0918.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0918.txt,0,naval,"[63, 360, 472, 696]","[42, 343, 493, 713]","[62, 381, 517, 737]",930,930,137424,37009,161980,0.915603
naval/naval_tr_0919_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0919.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0919.txt,0,naval,"[91, 368, 190, 510]","[86, 360, 195, 518]","[102, 373, 182, 507]",930,930,14058,3060,10720,0.938560
naval/naval_tr_0919_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0919.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0919.txt,0,naval,"[35, 401, 128, 544]","[30, 393, 133, 552]","[38, 408, 115, 533]",930,930,13299,2784,9625,0.955540
naval/naval_tr_0919_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0919.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0919.txt,0,naval,"[212, 452, 496, 811]","[197, 434, 511, 829]","[244, 461, 473, 791]",930,930,101956,19531,75570,0.995301
naval/naval_tr_0919_obj003.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0919.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0919.txt,0,naval,"[368, 332, 587, 605]","[357, 318, 598, 619]","[382, 350, 568, 583]",930,930,59787,14248,43338,1.002188
naval/naval_tr_0919_obj004.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0919.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0919.txt,0,naval,"[476, 260, 715, 571]","[464, 244, 727, 587]","[487, 264, 696, 563]",930,930,74329,12583,62491,0.994138
naval/naval_tr_0919_obj005.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0919.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0919.txt,0,naval,"[536, 217, 771, 522]","[524, 201, 783, 538]","[545, 218, 751, 517]",930,930,71675,12490,61594,0.988518
naval/naval_tr_0919_obj006.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0919.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0919.txt,0,naval,"[753, 44, 929, 254]","[744, 33, 930, 265]","[763, 46, 926, 256]",930,930,36960,9988,34230,1.004197
naval/naval_tr_0919_obj007.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0919.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0919.txt,0,naval,"[646, 134, 819, 343]","[637, 123, 828, 354]","[653, 137, 801, 333]",930,930,36157,8482,29008,0.997082
naval/naval_tr_0920_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,0,naval,"[814, 524, 869, 567]","[811, 521, 872, 570]","[814, 529, 875, 573]",930,930,2365,1254,2684,0.953060
naval/naval_tr_0920_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,0,naval,"[810, 534, 863, 575]","[807, 531, 866, 578]","[814, 530, 871, 573]",930,930,2173,1177,2451,0.959461
naval/naval_tr_0920_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,0,naval,"[745, 645, 806, 654]","[741, 644, 810, 655]","[745, 634, 806, 656]",930,930,549,1225,1342,0.922295
naval/naval_tr_0920_obj003.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,0,naval,"[745, 632, 808, 646]","[741, 631, 812, 647]","[744, 633, 806, 655]",930,930,882,1233,1364,0.968387
merchant/merchant_tr_0920_obj004.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,1,merchant,"[799, 69, 874, 146]","[795, 65, 878, 150]","[805, 74, 868, 139]",930,930,5775,1422,4095,0.974640
merchant/merchant_tr_0920_obj005.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,1,merchant,"[769, 187, 845, 259]","[765, 183, 849, 263]","[773, 195, 843, 254]",930,930,5472,1360,4130,0.976873
merchant/merchant_tr_0920_obj006.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,1,merchant,"[539, 239, 622, 314]","[534, 235, 627, 318]","[547, 247, 619, 306]",930,930,6225,1541,4248,0.973959
merchant/merchant_tr_0920_obj007.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,1,merchant,"[634, 275, 715, 358]","[629, 270, 720, 363]","[639, 282, 710, 355]",930,930,6723,1713,5183,0.984063
merchant/merchant_tr_0920_obj008.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,1,merchant,"[488, 398, 570, 473]","[483, 394, 575, 477]","[493, 404, 562, 468]",930,930,6150,1457,4416,0.963956
merchant/merchant_tr_0920_obj009.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,1,merchant,"[105, 710, 200, 799]","[100, 705, 205, 804]","[109, 717, 192, 792]",930,930,8455,1758,6225,0.972757
merchant/merchant_tr_0920_obj010.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,1,merchant,"[79, 624, 194, 730]","[73, 618, 200, 736]","[79, 632, 192, 724]",930,930,12190,3143,10396,0.977642
merchant/merchant_tr_0920_obj011.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,1,merchant,"[487, 20, 582, 99]","[482, 16, 587, 103]","[490, 22, 579, 92]",930,930,7505,2131,6230,0.974985
merchant/merchant_tr_0920_obj012.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,1,merchant,"[438, 121, 506, 182]","[434, 117, 510, 186]","[442, 125, 506, 176]",930,930,4148,1058,3264,0.966954
merchant/merchant_tr_0920_obj013.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,1,merchant,"[202, 260, 287, 337]","[197, 256, 292, 341]","[211, 266, 281, 329]",930,930,6545,1573,4410,0.977088
merchant/merchant_tr_0920_obj014.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,1,merchant,"[390, 304, 496, 405]","[384, 298, 502, 411]","[386, 312, 492, 401]",930,930,10706,3201,9434,0.984213
merchant/merchant_tr_0920_obj015.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,1,merchant,"[54, 400, 155, 487]","[48, 395, 161, 492]","[60, 406, 155, 482]",930,930,8787,2653,7220,0.985296
naval/naval_tr_0920_obj016.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,0,naval,"[658, 316, 837, 495]","[649, 307, 846, 504]","[642, 305, 861, 502]",930,930,32041,19204,43143,0.989953
naval/naval_tr_0920_obj017.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,0,naval,"[636, 301, 815, 474]","[627, 292, 824, 483]","[642, 305, 833, 480]",930,930,30967,12142,33425,0.988441
naval/naval_tr_0920_obj018.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0920.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0920.txt,0,naval,"[243, 529, 582, 839]","[226, 513, 599, 855]","[246, 568, 569, 828]",930,930,105090,21154,83980,0.982716
merchant/merchant_tr_0921_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0921.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0921.txt,1,merchant,"[413, 293, 548, 718]","[406, 271, 555, 740]","[423, 304, 532, 701]",930,930,57375,21843,43273,0.990534
naval/naval_tr_0922_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0922.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0922.txt,0,naval,"[78, 28, 775, 893]","[43, 0, 810, 930]","[0, 3, 835, 930]",930,930,602905,337232,774045,0.958714
naval/naval_tr_0922_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0922.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0922.txt,0,naval,"[389, 315, 772, 815]","[369, 290, 792, 840]","[404, 330, 744, 809]",930,930,191500,30499,162860,0.992000
merchant/merchant_tr_0923_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0923.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0923.txt,1,merchant,"[370, 332, 546, 673]","[361, 314, 555, 691]","[374, 342, 554, 662]",930,930,60016,23484,57600,0.988011
other_vessel/other_vessel_tr_0924_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0924.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0924.txt,3,other_vessel,"[329, 53, 594, 602]","[315, 25, 608, 630]","[360, 74, 582, 600]",930,930,145485,32676,116772,0.975927
naval/naval_tr_0925_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0925.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0925.txt,0,naval,"[206, 310, 331, 747]","[199, 288, 338, 769]","[213, 313, 328, 770]",930,930,54625,44004,52555,1.000562
naval/naval_tr_0926_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0926.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0926.txt,0,naval,"[646, 47, 895, 234]","[633, 37, 908, 244]","[663, 64, 886, 229]",930,930,46563,8028,36795,0.987254
naval/naval_tr_0926_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0926.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0926.txt,0,naval,"[127, 174, 460, 614]","[110, 152, 477, 636]","[145, 172, 448, 598]",930,930,146520,34739,129078,0.997898
naval/naval_tr_0927_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0927.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0927.txt,0,naval,"[456, 226, 565, 497]","[450, 212, 571, 511]","[439, 236, 561, 527]",930,930,29539,18517,35502,0.990793
naval/naval_tr_0927_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0927.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0927.txt,0,naval,"[424, 269, 536, 534]","[418, 255, 542, 548]","[439, 236, 561, 527]",930,930,29680,18765,35502,0.993475
naval/naval_tr_0927_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0927.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0927.txt,0,naval,"[83, 22, 414, 128]","[66, 16, 431, 134]","[98, 33, 399, 110]",930,930,35086,13225,23177,0.952147
other_vessel/other_vessel_tr_0927_obj003.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0927.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0927.txt,3,other_vessel,"[552, 544, 703, 919]","[544, 525, 711, 930]","[567, 558, 702, 916]",930,930,56625,14208,48330,0.990197
naval/naval_tr_0928_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0928.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0928.txt,0,naval,"[98, 6, 750, 773]","[65, 0, 783, 812]","[96, 3, 833, 736]",930,930,500084,176255,540221,0.978296
merchant/merchant_tr_0929_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0929.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0929.txt,1,merchant,"[349, 331, 678, 503]","[332, 322, 695, 512]","[357, 324, 666, 493]",930,930,56588,27517,52221,0.984109
naval/naval_tr_0930_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0930.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0930.txt,0,naval,"[621, 348, 749, 629]","[614, 333, 756, 644]","[625, 356, 733, 617]",930,930,35968,10154,28188,0.972377
naval/naval_tr_0930_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0930.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0930.txt,0,naval,"[308, 317, 445, 608]","[301, 302, 452, 623]","[320, 330, 426, 600]",930,930,39867,11081,28620,0.984315
naval/naval_tr_0930_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0930.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0930.txt,0,naval,"[245, 351, 358, 609]","[239, 338, 364, 622]","[248, 357, 348, 631]",930,930,29154,7664,27400,0.967377
naval/naval_tr_0930_obj003.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0930.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0930.txt,0,naval,"[592, 377, 694, 612]","[586, 365, 700, 624]","[595, 383, 685, 606]",930,930,23970,7196,20070,0.973414
naval/naval_tr_0930_obj006.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0930.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0930.txt,0,naval,"[196, 354, 324, 641]","[189, 339, 331, 656]","[199, 361, 318, 632]",930,930,36736,13200,32249,0.986922
naval/naval_tr_0930_obj007.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0930.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0930.txt,0,naval,"[682, 249, 853, 629]","[673, 230, 862, 648]","[685, 256, 840, 617]",930,930,64980,20928,55955,0.983924
naval/naval_tr_0931_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0931.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0931.txt,0,naval,"[515, 117, 640, 546]","[508, 95, 647, 568]","[525, 123, 635, 542]",930,930,53625,38965,46090,0.989531
naval/naval_tr_0932_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0932.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0932.txt,0,naval,"[124, 605, 605, 732]","[99, 598, 630, 739]","[123, 623, 603, 714]",930,930,61087,23575,43680,0.987954
naval/naval_tr_0932_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0932.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0932.txt,0,naval,"[758, 442, 843, 667]","[753, 430, 848, 679]","[761, 444, 836, 661]",930,930,19125,10249,16275,0.967484
naval/naval_tr_0932_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0932.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0932.txt,0,naval,"[664, 470, 750, 681]","[659, 459, 755, 692]","[673, 479, 746, 674]",930,930,18146,9651,14235,0.986630
naval/naval_tr_0933_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0933.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0933.txt,0,naval,"[354, 326, 769, 657]","[333, 309, 790, 674]","[346, 344, 807, 732]",930,930,137365,56867,178868,0.993834
naval/naval_tr_0934_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0934.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0934.txt,0,naval,"[134, 402, 355, 566]","[122, 393, 367, 575]","[143, 393, 352, 560]",930,930,36244,7268,34903,0.948815
naval/naval_tr_0934_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0934.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0934.txt,0,naval,"[119, 147, 274, 368]","[111, 135, 282, 380]","[119, 158, 279, 381]",930,930,34255,7045,35680,0.954071
naval/naval_tr_0934_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0934.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0934.txt,0,naval,"[418, 607, 638, 778]","[407, 598, 649, 787]","[425, 613, 626, 760]",930,930,37620,8976,29547,0.976353
naval/naval_tr_0935_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0935.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0935.txt,0,naval,"[283, 284, 340, 351]","[280, 280, 343, 355]","[287, 288, 335, 348]",930,930,3819,1143,2880,0.971668
naval/naval_tr_0935_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0935.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0935.txt,0,naval,"[230, 159, 574, 569]","[212, 138, 592, 590]","[249, 120, 598, 561]",930,930,141040,34829,153909,0.930448
naval/naval_tr_0936_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0936.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0936.txt,0,naval,"[436, 111, 581, 187]","[428, 107, 589, 191]","[443, 113, 573, 182]",930,930,11020,3997,8970,0.988132
naval/naval_tr_0936_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0936.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0936.txt,0,naval,"[267, 151, 447, 234]","[258, 146, 456, 239]","[275, 159, 441, 228]",930,930,14940,5663,11454,0.991447
naval/naval_tr_0936_obj004.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0936.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0936.txt,0,naval,"[397, 664, 732, 829]","[380, 655, 749, 838]","[411, 675, 720, 805]",930,930,55275,18964,40170,0.996572
naval/naval_tr_0937_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0937.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0937.txt,0,naval,"[520, 834, 575, 905]","[517, 830, 578, 909]","[526, 841, 569, 900]",930,930,3905,915,2537,0.933909
naval/naval_tr_0937_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0937.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0937.txt,0,naval,"[492, 810, 572, 916]","[488, 804, 576, 922]","[497, 816, 569, 914]",930,930,8480,3473,7056,0.975000
naval/naval_tr_0937_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0937.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0937.txt,0,naval,"[331, 241, 502, 460]","[322, 230, 511, 471]","[341, 247, 496, 450]",930,930,37449,7699,31465,0.994037
naval/naval_tr_0937_obj006.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0937.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0937.txt,0,naval,"[735, 662, 814, 773]","[731, 656, 818, 779]","[740, 663, 822, 775]",930,930,8769,2598,9184,0.956486
naval/naval_tr_0937_obj007.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0937.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0937.txt,0,naval,"[673, 432, 755, 545]","[668, 426, 760, 551]","[673, 429, 761, 542]",930,930,9266,2288,9944,0.883204
naval/naval_tr_0937_obj008.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0937.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0937.txt,0,naval,"[605, 430, 691, 547]","[600, 424, 696, 553]","[599, 410, 691, 544]",930,930,10062,4973,12328,0.937250
naval/naval_tr_0937_obj009.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0937.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0937.txt,0,naval,"[593, 413, 672, 532]","[589, 407, 676, 538]","[599, 407, 686, 544]",930,930,9401,4968,11919,0.948196
naval/naval_tr_0937_obj010.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0937.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0937.txt,0,naval,"[542, 622, 627, 731]","[537, 616, 632, 737]","[541, 611, 621, 728]",930,930,9265,2063,9360,0.902340
naval/naval_tr_0937_obj011.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0937.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0937.txt,0,naval,"[478, 612, 564, 729]","[473, 606, 569, 735]","[483, 609, 572, 726]",930,930,10062,2574,10413,0.911403
naval/naval_tr_0937_obj012.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0937.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0937.txt,0,naval,"[702, 165, 875, 386]","[693, 153, 884, 398]","[716, 167, 868, 377]",930,930,38233,8302,31920,0.994271
naval/naval_tr_0938_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0938.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0938.txt,0,naval,"[2, 174, 825, 828]","[0, 141, 867, 861]","[2, 112, 930, 930]",930,930,538242,403759,759104,0.989971
merchant/merchant_tr_0939_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0939.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0939.txt,1,merchant,"[302, 435, 633, 599]","[285, 426, 650, 608]","[313, 427, 624, 593]",930,930,54284,21023,51626,0.989473
